question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
132173,70679,2020,,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B/C,12000,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,TRUE,FALSE,FALSE,10/8/2020 11:37,,https://morningconsult.com/2020-presidential-election-tracker/,general,6210,Trump,13254,Donald Trump,REP,43
132261,70707,2020,North Carolina,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,938,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:46,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,49
132261,70707,2020,North Carolina,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,938,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:46,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6238,Trump,13254,Donald Trump,REP,44
132261,70707,2020,North Carolina,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,938,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:46,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6238,Jorgensen,14611,Jo Jorgensen,LIB,1
132261,70707,2020,North Carolina,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,938,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:46,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6238,Hawkins,14612,Howie Hawkins,GRE,0
132262,70708,2020,Florida,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,998,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:46,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,49
132262,70708,2020,Florida,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,998,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:46,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6220,Trump,13254,Donald Trump,REP,44
132262,70708,2020,Florida,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,998,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:46,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6220,Jorgensen,14611,Jo Jorgensen,LIB,1
132262,70708,2020,Florida,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,998,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:46,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6220,Hawkins,14612,Howie Hawkins,GRE,0
132263,70709,2020,Pennsylvania,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,927,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:47,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,49
132263,70709,2020,Pennsylvania,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,927,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:47,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6249,Trump,13254,Donald Trump,REP,42
132263,70709,2020,Pennsylvania,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,927,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:47,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6249,Jorgensen,14611,Jo Jorgensen,LIB,1
132264,70710,2020,Michigan,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,700,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:47,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,50
132264,70710,2020,Michigan,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,700,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:47,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6233,Trump,13254,Donald Trump,REP,42
132264,70710,2020,Michigan,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,700,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:47,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6233,Jorgensen,14611,Jo Jorgensen,LIB,1
132264,70710,2020,Michigan,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,,700,lv,lv,Online,U.S. President,0,,10/4/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:47,,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-4-7-october/?utm_source=rss&utm_medium=rss&utm_campaign=latest-us-swing-states-voting-intention-4-7-october,general,6233,Hawkins,14612,Howie Hawkins,GRE,0
132259,70613,2020,,1416,Harris Insights & Analytics,960,Hill.TV,HarrisX,133,Harris Insights & Analytics,C,2841,rv,rv,Online,U.S. President,0,,10/3/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:03,,https://thehill.com/hilltv/what-americas-thinking/520377-poll-trump-trails-biden-by-5-points-nationally,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,45
132259,70613,2020,,1416,Harris Insights & Analytics,960,Hill.TV,HarrisX,133,Harris Insights & Analytics,C,2841,rv,rv,Online,U.S. President,0,,10/3/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/9/2020 14:03,,https://thehill.com/hilltv/what-americas-thinking/520377-poll-trump-trails-biden-by-5-points-nationally,general,6210,Trump,13254,Donald Trump,REP,40
132066,70629,2020,Iowa,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,756,lv,lv,Online,U.S. President,0,,10/3/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 8:26,,https://civiqs.com/documents/Civiqs_DailyKos_IA_banner_book_2020_10_u43b2l.pdf,general,6223,Biden,13256,Joseph R. Biden Jr.,DEM,48
132066,70629,2020,Iowa,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,756,lv,lv,Online,U.S. President,0,,10/3/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 8:26,,https://civiqs.com/documents/Civiqs_DailyKos_IA_banner_book_2020_10_u43b2l.pdf,general,6223,Trump,13254,Donald Trump,REP,47
132067,70630,2020,Texas,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,895,lv,lv,Online,U.S. President,0,,10/3/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 8:26,,https://civiqs.com/documents/Civiqs_DailyKos_TX_banner_book_2020_10_cm5k3s.pdf,general,6254,Biden,13256,Joseph R. Biden Jr.,DEM,48
132067,70630,2020,Texas,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,B/C,895,lv,lv,Online,U.S. President,0,,10/3/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 8:26,,https://civiqs.com/documents/Civiqs_DailyKos_TX_banner_book_2020_10_cm5k3s.pdf,general,6254,Trump,13254,Donald Trump,REP,48
132122,70655,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1012,lv,lv,Live Phone,U.S. President,0,,10/3/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 18:13,,https://static.foxnews.com/foxnews.com/content/uploads/2020/10/Fox_October-3-6-2020_Complete_National_Topline_October-7-Release.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,53
132122,70655,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1012,lv,lv,Live Phone,U.S. President,0,,10/3/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 18:13,,https://static.foxnews.com/foxnews.com/content/uploads/2020/10/Fox_October-3-6-2020_Complete_National_Topline_October-7-Release.pdf,general,6210,Trump,13254,Donald Trump,REP,43
132123,70655,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1107,rv,rv,Live Phone,U.S. President,0,,10/3/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 18:13,,https://static.foxnews.com/foxnews.com/content/uploads/2020/10/Fox_October-3-6-2020_Complete_National_Topline_October-7-Release.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,52
132123,70655,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1107,rv,rv,Live Phone,U.S. President,0,,10/3/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 18:13,,https://static.foxnews.com/foxnews.com/content/uploads/2020/10/Fox_October-3-6-2020_Complete_National_Topline_October-7-Release.pdf,general,6210,Trump,13254,Donald Trump,REP,43
132046,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1328,a,a,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:35,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,44
132046,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1328,a,a,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:35,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Trump,13254,Donald Trump,REP,37
132047,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1123,rv,rv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:35,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,49
132047,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1123,rv,rv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:35,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Trump,13254,Donald Trump,REP,40
132048,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,882,lv,lv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:35,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,52
132048,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,882,lv,lv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:35,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Trump,13254,Donald Trump,REP,40
132049,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1328,a,a,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,43
132049,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1328,a,a,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Trump,13254,Donald Trump,REP,37
132049,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1328,a,a,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,West,14699,Kanye West,IND,1
132049,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1328,a,a,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Jorgensen,14611,Jo Jorgensen,LIB,2
132049,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1328,a,a,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Hawkins,14612,Howie Hawkins,GRE,1
132050,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1123,rv,rv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,49
132050,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1123,rv,rv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Trump,13254,Donald Trump,REP,39
132050,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1123,rv,rv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,West,14699,Kanye West,IND,1
132050,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1123,rv,rv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Jorgensen,14611,Jo Jorgensen,LIB,2
132050,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1123,rv,rv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Hawkins,14612,Howie Hawkins,GRE,1
132051,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,882,lv,lv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,52
132051,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,882,lv,lv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Trump,13254,Donald Trump,REP,40
132051,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,882,lv,lv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,West,14699,Kanye West,IND,0
132051,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,882,lv,lv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Jorgensen,14611,Jo Jorgensen,LIB,1
132051,70621,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,882,lv,lv,Online,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/6/2020 20:36,,https://projects.fivethirtyeight.com/polls/20201006_Nat_Ipsos.pdf,general,6210,Hawkins,14612,Howie Hawkins,GRE,1
132099,70644,2020,Ohio,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,661,lv,lv,Live Phone,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6246,Biden,13256,Joseph R. Biden Jr.,DEM,45
132099,70644,2020,Ohio,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,661,lv,lv,Live Phone,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6246,Trump,13254,Donald Trump,REP,44
132099,70644,2020,Ohio,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,661,lv,lv,Live Phone,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6246,Jorgensen,14611,Jo Jorgensen,LIB,2
132099,70644,2020,Ohio,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,661,lv,lv,Live Phone,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6246,Hawkins,14612,Howie Hawkins,GRE,1
132100,70645,2020,Nevada,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,660,lv,lv,Live Phone,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6244,Biden,13256,Joseph R. Biden Jr.,DEM,48
132100,70645,2020,Nevada,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,660,lv,lv,Live Phone,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6244,Trump,13254,Donald Trump,REP,42
132100,70645,2020,Nevada,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,660,lv,lv,Live Phone,U.S. President,0,,10/2/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 13:10,,https://int.nyt.com/data/documenttools/oh-nv-crosstabs/d91c22da8b8953eb/full.pdf,general,6244,Jorgensen,14611,Jo Jorgensen,LIB,3
132132,70660,2020,Minnesota,460,SurveyUSA,1376,ABC6,SurveyUSA,325,SurveyUSA,A,929,lv,lv,Live Phone,U.S. President,0,,10/1/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 19:14,,https://www.kaaltv.com/minnesota-news/minnesota-survey-usa-poll-elections-biden-up-7-points/5886995/,general,6234,Biden,13256,Joseph R. Biden Jr.,DEM,47
132132,70660,2020,Minnesota,460,SurveyUSA,1376,ABC6,SurveyUSA,325,SurveyUSA,A,929,lv,lv,Live Phone,U.S. President,0,,10/1/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 19:14,,https://www.kaaltv.com/minnesota-news/minnesota-survey-usa-poll-elections-biden-up-7-points/5886995/,general,6234,Trump,13254,Donald Trump,REP,40
132224,70691,2020,Colorado,460,SurveyUSA,"5,571,472",9News | Colorado Politics,SurveyUSA,325,SurveyUSA,A,1021,lv,lv,Live Phone,U.S. President,0,,10/1/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/8/2020 21:22,,https://www.9news.com/article/news/local/local-politics/election-2020-9news-colorado-politics-poll-biden-hickenlooper-gardner-trump-prop-115-ballot/73-9b4f6099-72df-4836-8d62-d81eceb981ec,general,6216,Biden,13256,Joseph R. Biden Jr.,DEM,50
132224,70691,2020,Colorado,460,SurveyUSA,"5,571,472",9News | Colorado Politics,SurveyUSA,325,SurveyUSA,A,1021,lv,lv,Live Phone,U.S. President,0,,10/1/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/8/2020 21:22,,https://www.9news.com/article/news/local/local-politics/election-2020-9news-colorado-politics-poll-biden-hickenlooper-gardner-trump-prop-115-ballot/73-9b4f6099-72df-4836-8d62-d81eceb981ec,general,6216,Trump,13254,Donald Trump,REP,40
132093,70641,2020,,399,Rasmussen Reports/Pulse Opinion Research,,,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,lv,IVR/Online,U.S. President,0,,9/30/2020,10/6/2020,11/3/2020,,FALSE,,,FALSE,FALSE,10/7/2020 11:24,,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_oct07,general,6210,Biden,13256,Joseph R. Biden Jr.,DEM,52
